month,carrier,origin,arr_delay
12,UA,LGA,1
12,UA,EWR,0
12,AA,LGA,31
12,UA,LGA,65
12,AA,LGA,0
12,UA,EWR,47
12,UA,LGA,69
12,UA,EWR,109
12,AA,LGA,99
12,AA,LGA,173
12,UA,LGA,202
12,AA,LGA,NA
12,UA,EWR,NA
12,UA,LGA,NA
12,UA,LGA,NA
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,26
12,AA,LGA,29
12,UA,LGA,27
12,UA,EWR,35
12,AA,LGA,15
12,UA,EWR,0
12,AA,LGA,42
12,UA,LGA,38
12,AA,LGA,2
12,UA,EWR,1
12,UA,LGA,0
12,AA,LGA,5
12,UA,EWR,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,72
12,UA,EWR,0
12,UA,LGA,17
12,AA,LGA,6
12,UA,EWR,16
12,UA,LGA,1
12,AA,LGA,11
12,UA,LGA,0
12,UA,EWR,16
12,AA,LGA,1
12,UA,LGA,8
12,UA,EWR,7
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,4
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,21
12,AA,LGA,3
12,UA,EWR,23
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,8
12,AA,LGA,13
12,AA,LGA,18
12,UA,EWR,48
12,AA,LGA,34
12,UA,EWR,67
12,AA,LGA,8
12,UA,EWR,52
12,UA,LGA,12
12,AA,LGA,13
12,UA,EWR,76
12,UA,LGA,15
12,AA,LGA,0
12,UA,EWR,50
12,AA,LGA,23
12,AA,LGA,87
12,AA,LGA,15
12,UA,EWR,21
12,AA,LGA,16
12,AA,LGA,0
12,UA,LGA,5
12,UA,EWR,22
12,AA,LGA,6
12,AA,LGA,10
12,UA,EWR,33
12,AA,LGA,10
12,AA,LGA,22
12,UA,EWR,17
12,AA,LGA,19
12,AA,LGA,11
12,UA,EWR,36
12,AA,LGA,16
12,UA,EWR,51
12,UA,EWR,54
12,AA,LGA,7
12,UA,LGA,38
12,AA,LGA,11
12,UA,EWR,86
12,UA,LGA,29
12,UA,EWR,52
12,AA,LGA,57
12,AA,LGA,13
12,AA,LGA,11
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,20
12,UA,EWR,2
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,13
12,AA,LGA,0
12,UA,LGA,26
12,AA,LGA,24
12,UA,EWR,93
12,AA,LGA,38
12,UA,EWR,109
12,UA,LGA,2
12,UA,LGA,0
12,UA,EWR,11
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,1
12,UA,EWR,77
12,UA,EWR,58
12,AA,LGA,8
12,AA,LGA,323
12,AA,LGA,0
12,UA,EWR,56
12,UA,EWR,53
12,AA,LGA,15
12,UA,EWR,11
12,AA,LGA,17
12,AA,LGA,0
12,UA,LGA,18
12,UA,EWR,93
12,AA,LGA,0
12,UA,EWR,104
12,AA,LGA,11
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,19
12,AA,LGA,23
12,AA,LGA,14
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,56
12,AA,LGA,0
12,UA,EWR,3
12,AA,LGA,0
12,AA,LGA,38
12,UA,EWR,26
12,AA,LGA,0
12,AA,LGA,4
12,UA,EWR,39
12,AA,LGA,4
12,UA,LGA,6
12,UA,EWR,51
12,AA,LGA,13
12,AA,LGA,14
12,UA,EWR,89
12,UA,LGA,54
12,UA,LGA,24
12,UA,EWR,82
12,UA,EWR,13
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,11
12,UA,EWR,74
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,8
12,AA,LGA,0
12,UA,EWR,11
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,31
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,22
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,12
12,UA,LGA,0
12,UA,EWR,9
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,6
12,UA,EWR,42
12,AA,LGA,18
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,32
12,UA,EWR,5
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,23
12,AA,LGA,0
12,UA,EWR,9
12,UA,EWR,47
12,AA,LGA,0
12,UA,EWR,17
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,97
12,UA,EWR,95
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,9
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,11
12,UA,EWR,0
12,AA,LGA,20
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,4
12,AA,LGA,0
12,UA,EWR,0
12,UA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,1
12,UA,EWR,19
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,4
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,UA,EWR,0
12,AA,LGA,8
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,UA,EWR,25
12,AA,LGA,23
12,UA,EWR,0
12,AA,LGA,31
12,UA,LGA,0
12,AA,LGA,23
12,UA,EWR,27
12,AA,LGA,12
12,UA,EWR,150
12,AA,LGA,38
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,UA,EWR,12
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,73
12,AA,LGA,0
12,UA,EWR,19
12,AA,LGA,3
12,UA,EWR,10
12,UA,LGA,0
12,UA,EWR,10
12,UA,LGA,0
12,AA,LGA,6
12,UA,EWR,35
12,UA,EWR,0
12,UA,LGA,3
12,AA,LGA,0
12,AA,LGA,0
12,UA,EWR,1
12,AA,LGA,30
12,UA,EWR,15
12,AA,LGA,NA
12,AA,LGA,NA
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,0
12,UA,LGA,0
12,AA,LGA,0
12,UA,EWR,0
12,AA,LGA,0
12,AA,LGA,0
12,AA,LGA,5
12,UA,EWR,3
12,AA,LGA,0
12,UA,EWR,21
12,AA,LGA,1
12,UA,EWR,28
12,AA,LGA,0
12,UA,EWR,5
12,AA,LGA,NA
12,AA,LGA,NA
12,UA,EWR,NA
12,UA,EWR,NA
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,1
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,99
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,23
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,79
2,UA,LGA,3
2,UA,EWR,27
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,1
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,NA
2,AA,LGA,3
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,96
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,3
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,5
2,AA,LGA,10
2,UA,EWR,11
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,17
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,11
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,51
2,UA,LGA,0
2,AA,LGA,26
2,AA,LGA,81
2,UA,EWR,30
2,AA,LGA,78
2,UA,LGA,137
2,UA,LGA,98
2,AA,LGA,43
2,UA,EWR,49
2,UA,EWR,14
2,AA,LGA,85
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,1
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,13
2,AA,LGA,99
2,UA,LGA,58
2,UA,LGA,11
2,UA,EWR,9
2,AA,LGA,8
2,UA,EWR,0
2,AA,LGA,6
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,7
2,UA,EWR,20
2,UA,LGA,17
2,UA,EWR,0
2,AA,LGA,12
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,6
2,AA,LGA,4
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,1
2,AA,LGA,9
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,1
2,AA,LGA,104
2,UA,EWR,0
2,UA,LGA,12
2,AA,LGA,22
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,49
2,UA,EWR,0
2,AA,LGA,1
2,AA,LGA,26
2,UA,LGA,77
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,2
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,20
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,4
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,2
2,UA,EWR,0
2,AA,LGA,4
2,UA,EWR,0
2,UA,LGA,16
2,AA,LGA,2
2,UA,LGA,1
2,UA,EWR,5
2,AA,LGA,3
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,156
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,45
2,UA,EWR,63
2,AA,LGA,45
2,UA,LGA,11
2,UA,EWR,0
2,AA,LGA,23
2,AA,LGA,53
2,UA,LGA,29
2,AA,LGA,45
2,UA,EWR,39
2,AA,LGA,46
2,UA,EWR,17
2,UA,LGA,14
2,UA,EWR,9
2,AA,LGA,52
2,UA,EWR,9
2,UA,EWR,7
2,UA,LGA,12
2,AA,LGA,106
2,UA,LGA,64
2,AA,LGA,108
2,UA,EWR,41
2,AA,LGA,64
2,AA,LGA,21
2,UA,EWR,108
2,UA,LGA,18
2,AA,LGA,53
2,AA,LGA,0
2,AA,LGA,11
2,AA,LGA,32
2,UA,EWR,16
2,UA,LGA,22
2,UA,EWR,0
2,AA,LGA,15
2,UA,EWR,0
2,AA,LGA,26
2,UA,LGA,8
2,AA,LGA,13
2,UA,LGA,79
2,AA,LGA,0
2,UA,EWR,17
2,AA,LGA,39
2,UA,EWR,39
2,AA,LGA,0
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,UA,EWR,NA
2,UA,EWR,NA
2,UA,LGA,NA
2,UA,LGA,NA
2,UA,LGA,NA
2,UA,LGA,NA
2,UA,EWR,NA
2,UA,EWR,NA
2,UA,EWR,NA
2,UA,EWR,28
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,2
2,AA,LGA,88
2,UA,EWR,13
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,UA,EWR,NA
2,UA,EWR,NA
2,UA,LGA,NA
2,UA,LGA,NA
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,16
2,AA,LGA,27
2,UA,EWR,33
2,UA,EWR,26
2,AA,LGA,23
2,UA,EWR,67
2,AA,LGA,150
2,UA,LGA,59
2,AA,LGA,92
2,UA,EWR,139
2,AA,LGA,115
2,AA,LGA,104
2,UA,EWR,102
2,AA,LGA,24
2,UA,EWR,151
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,11
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,53
2,AA,LGA,6
2,UA,LGA,14
2,UA,EWR,0
2,AA,LGA,15
2,UA,LGA,0
2,AA,LGA,1
2,UA,EWR,0
2,AA,LGA,20
2,UA,EWR,8
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,33
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,6
2,AA,LGA,0
2,UA,LGA,1
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,108
2,AA,LGA,25
2,UA,EWR,48
2,UA,LGA,49
2,AA,LGA,29
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,NA
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,2
2,UA,EWR,0
2,UA,LGA,5
2,AA,LGA,101
2,AA,LGA,25
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,9
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,12
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,41
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,NA
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,2
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,59
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,2
2,UA,LGA,15
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,5
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,21
2,UA,EWR,0
2,AA,LGA,23
2,UA,EWR,0
2,AA,LGA,28
2,UA,EWR,0
2,UA,LGA,19
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,2
2,UA,EWR,62
2,AA,LGA,3
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,2
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,14
2,AA,LGA,5
2,AA,LGA,2
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,9
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,3
2,UA,EWR,0
2,AA,LGA,15
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,29
2,UA,EWR,49
2,AA,LGA,30
2,UA,LGA,0
2,AA,LGA,12
2,UA,LGA,100
2,UA,EWR,20
2,AA,LGA,0
2,UA,LGA,12
2,UA,EWR,108
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,EWR,6
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,16
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,27
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,8
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,28
2,UA,EWR,19
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,1
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,16
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,8
2,AA,LGA,30
2,AA,LGA,28
2,UA,LGA,17
2,UA,EWR,82
2,AA,LGA,0
2,UA,EWR,231
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,5
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,5
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,LGA,70
2,AA,LGA,21
2,UA,EWR,14
2,AA,LGA,0
2,UA,LGA,33
2,UA,LGA,1
2,AA,LGA,0
2,UA,EWR,6
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,NA
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,20
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,2
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,4
2,UA,EWR,0
2,UA,LGA,1
2,UA,EWR,0
2,AA,LGA,58
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,7
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,31
2,UA,EWR,0
2,AA,LGA,21
2,AA,LGA,8
2,UA,EWR,0
2,AA,LGA,8
2,UA,EWR,0
2,AA,LGA,208
2,UA,EWR,0
2,AA,LGA,16
2,UA,EWR,0
2,UA,LGA,6
2,UA,EWR,61
2,UA,EWR,14
2,AA,LGA,77
2,UA,LGA,43
2,UA,EWR,0
2,UA,LGA,3
2,AA,LGA,48
2,AA,LGA,6
2,UA,EWR,16
2,AA,LGA,0
2,UA,LGA,47
2,UA,EWR,0
2,AA,LGA,2
2,AA,LGA,0
2,UA,LGA,NA
2,UA,LGA,NA
2,UA,LGA,16
2,AA,LGA,28
2,UA,EWR,17
2,UA,LGA,27
2,AA,LGA,50
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,9
2,AA,LGA,1
2,UA,LGA,2
2,AA,LGA,0
2,UA,LGA,6
2,UA,EWR,0
2,UA,EWR,9
2,AA,LGA,74
2,AA,LGA,25
2,UA,EWR,0
2,UA,EWR,13
2,AA,LGA,53
2,AA,LGA,67
2,UA,LGA,46
2,UA,EWR,69
2,UA,EWR,42
2,UA,EWR,156
2,AA,LGA,13
2,UA,EWR,55
2,UA,LGA,8
2,AA,LGA,14
2,UA,EWR,0
2,UA,LGA,27
2,AA,LGA,18
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,90
2,UA,LGA,NA
2,UA,LGA,NA
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,12
2,UA,EWR,61
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,UA,EWR,NA
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,LGA,0
2,UA,EWR,10
2,AA,LGA,21
2,UA,LGA,13
2,AA,LGA,0
2,AA,LGA,22
2,UA,EWR,27
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,11
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,1
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,2
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,UA,EWR,239
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,66
2,UA,EWR,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,18
2,AA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,36
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,8
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,53
2,AA,LGA,1
2,UA,EWR,NA
2,UA,EWR,NA
2,AA,LGA,248
2,UA,EWR,NA
2,UA,LGA,NA
2,AA,LGA,NA
2,UA,EWR,100
2,AA,LGA,193
2,AA,LGA,93
2,AA,LGA,NA
2,AA,LGA,NA
2,AA,LGA,NA
2,UA,LGA,NA
2,UA,EWR,NA
2,UA,EWR,NA
2,UA,LGA,NA
2,UA,LGA,NA
2,UA,EWR,NA
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,LGA,10
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,67
2,UA,LGA,0
2,AA,LGA,3
2,AA,LGA,9
2,UA,EWR,74
2,UA,EWR,25
2,UA,EWR,0
2,AA,LGA,18
2,UA,EWR,0
2,AA,LGA,20
2,UA,EWR,0
2,UA,LGA,236
2,UA,EWR,0
2,AA,LGA,2
2,UA,LGA,35
2,UA,LGA,0
2,UA,EWR,4
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,39
2,AA,LGA,15
2,UA,EWR,9
2,AA,LGA,0
2,UA,LGA,34
2,AA,LGA,0
2,UA,EWR,8
2,UA,LGA,3
2,AA,LGA,0
2,AA,LGA,NA
2,UA,LGA,NA
2,AA,LGA,0
2,UA,LGA,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,3
2,AA,LGA,16
2,UA,LGA,39
2,AA,LGA,7
2,UA,LGA,0
2,AA,LGA,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,13
2,AA,LGA,0
2,UA,EWR,0
2,UA,EWR,0
2,AA,LGA,4
2,UA,EWR,0
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,6
2,UA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,UA,LGA,30
2,UA,EWR,0
2,UA,LGA,13
2,AA,LGA,0
2,UA,EWR,0
2,AA,LGA,0
2,AA,LGA,0
2,UA,LGA,42
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,6
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,34
3,UA,EWR,0
3,AA,LGA,4
3,UA,LGA,6
3,UA,EWR,12
3,AA,LGA,14
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,12
3,UA,EWR,91
3,UA,LGA,24
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,73
3,UA,LGA,16
3,AA,LGA,65
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,39
3,UA,EWR,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,UA,LGA,0
3,AA,LGA,0
3,UA,LGA,0
3,AA,LGA,2
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,UA,LGA,0
3,UA,EWR,0
3,AA,LGA,0
3,AA,LGA,0
